source_path,source_line,kind,level,java_source,csharp_targets,status,csharp_evidence,notes
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,162,call,error,"LOG.error(String.format(""Unknown PNG filtering method %d."", compressionMethod));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,167,call,debug,"LOG.debug(String.format(""Can't handle interlace method %d."", interlaceMethod));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,179,call,debug,"LOG.debug(""Can't handle grayscale yet."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,185,call,debug,"LOG.debug(""Can't handle images with transparent colors."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,194,call,debug,"LOG.debug( ""Can't handle grayscale with alpha, would need to separate alpha from image data"");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,199,call,debug,"LOG.debug( ""Can't handle truecolor with alpha, would need to separate alpha from image data"");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,203,call,error,"LOG.error(""Unknown PNG color type "" + colorType);",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,217,call,error,"LOG.error(""Indexed image without PLTE chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,222,call,error,"LOG.error(""PLTE table corrupted, last (r,g,b) tuple is not complete."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,227,call,debug,"LOG.debug(String.format(""Can only convert indexed images with bit depth <= 8, not %d."", state.bitsPerComponent));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,241,call,error,"LOG.error(String.format(""Too much colors in PLTE, only 256 allowed, found %d colors."", highVal + 1));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,351,call,error,"LOG.error(""Invalid gAMA chunk length "" + state.gAMA.length);",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,359,call,debug,"LOG.debug(String.format(""We can't handle gamma of %f yet."", gamma));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,368,call,error,"LOG.error( String.format(""sRGB chunk has an invalid length of %d"", state.sRGB.length));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,383,call,error,"LOG.error(""Invalid cHRM chunk length "" + state.cHRM.length);",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,386,call,debug,"LOG.debug(""We can not handle cHRM chunks yet."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,433,call,error,"LOG.error(""Invalid iCCP chunk, to few bytes"");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,439,call,error,"LOG.error(String.format(""iCCP chunk: invalid compression method %d"", compressionMethod));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,600,call,error,"LOG.error(""Invalid IHDR chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,605,call,error,"LOG.error(""Invalid PLTE chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,610,call,error,"LOG.error(""Invalid iCCP chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,615,call,error,"LOG.error(""Invalid tRNS chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,620,call,error,"LOG.error(""Invalid sRGB chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,625,call,error,"LOG.error(""Invalid cHRM chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,630,call,error,"LOG.error(""Invalid gAMA chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,637,call,error,"LOG.error(""No IDAT chunks."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,644,call,error,"LOG.error(""Invalid IDAT chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,677,call,error,"LOG.error(String.format(""Invalid CRC %08X on chunk %08X, expected %08X."", ourCRC, chunk.chunkType, chunk.crc));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,770,call,error,"LOG.error(""ByteArray way to small: "" + imageData.length);",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,780,call,error,"LOG.error(String.format(""First Chunktype was %08X, not IHDR"", firstChunkType));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,792,call,error,"LOG.error(""Not enough bytes. At offset "" + ptr + "" are "" + chunkLength + "" bytes expected. Overall length is "" + imageData.length);",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,808,call,error,"LOG.error(""Two IHDR chunks? There is something wrong."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,821,call,error,"LOG.error(""Two PLTE chunks? There is something wrong."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,833,call,error,"LOG.error(""Two tRNS chunks? There is something wrong."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,851,call,debug,"LOG.debug(""Can't convert PNGs with sBIT chunk."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,880,call,debug,"LOG.debug(String.format(""Unknown chunk type %08X, skipping."", chunkType));",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PNGConverter.java,889,call,error,"LOG.error(""No IEND chunk found."");",src/PdfBox.Net/PDModel/Graphics/Image/PNGConverter.cs,absent-region,,"The current PNG converter is a minimal stub and lacks the Java chunk parsing, CRC, color-type, palette, transparency, and predictor implementation that owns these diagnostics."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/SampledImageReader.java,50,logger-field,,private static final Log LOG = LogFactory.getLog(SampledImageReader.class);,src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs:43: ILogger<SampledImageReader> LOG => PdfBoxLogging.CreateLogger<SampledImageReader>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/SampledImageReader.java,120,call,warn,"LOG.warn(""premature EOF, image will be incomplete"");",src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs:124: LOG.LogWarning(""premature EOF, image will be incomplete"");",Consolidated target site: One generalized C# sample-reading EOF site represents both Java decode paths.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/SampledImageReader.java,451,call,warn,"LOG.warn(""premature EOF, image will be incomplete"");",src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs:124: LOG.LogWarning(""premature EOF, image will be incomplete"");",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/SampledImageReader.java,506,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs:127: LOG.IsEnabled(LogLevel.Debug),
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/SampledImageReader.java,508,call,debug,"LOG.debug(""Tried reading "" + (long) width * height * numComponents + "" bytes but only "" + inputResult + "" bytes read"");",src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs:129: LOG.LogDebug(""Tried reading {ExpectedBytes} bytes but only {ActualBytes} bytes read"", expectedLength, imageData.Length);",Consolidated target site: One generalized C# short-read diagnostic represents both Java sampling paths.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/SampledImageReader.java,526,call,debug,"LOG.debug(""Tried reading "" + tempBytes.length + "" bytes but only "" + inputResult + "" bytes read"");",src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs:129: LOG.LogDebug(""Tried reading {ExpectedBytes} bytes but only {ActualBytes} bytes read"", expectedLength, imageData.Length);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/SampledImageReader.java,616,call,warn,"LOG.warn(""colorKey mask size is "" + colorKey.size() + "", should be "" + (numComponents * 2) + "", ignored"");",src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs,absent-region,,The Java color-key mask-size validation branch is not present in the current sampled-image reader.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/SampledImageReader.java,782,call,error,"LOG.error(""decode array "" + cosDecode + "" not compatible with color space, using default"");",src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Image/SampledImageReader.cs:201: LOG.LogError(""decode array {DecodeArray} not compatible with color space, using default"", decodeArray);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/AxialShadingContext.java,42,logger-field,,private static final Log LOG = LogFactory.getLog(AxialShadingContext.class);,src/PdfBox.Net/PDModel/Graphics/Shading/AxialShadingContext.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Shading/AxialShadingContext.cs:35: ILogger<AxialShadingContext> LOG => PdfBoxLogging.CreateLogger<AxialShadingContext>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/AxialShadingContext.java,114,call,error,"LOG.error(ex.getMessage() + "", matrix: "" + matrix, ex);",src/PdfBox.Net/PDModel/Graphics/Shading/AxialShadingContext.cs,absent-region,,The Java degenerate-axis fallback diagnostic is not present in the current shading context.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/AxialShadingPaint.java,37,logger-field,,private static final Log LOG = LogFactory.getLog(AxialShadingPaint.class);,src/PdfBox.Net/PDModel/Graphics/Shading/AxialShadingPaint.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Shading/AxialShadingPaint.cs:35: ILogger<AxialShadingPaint> LOG => PdfBoxLogging.CreateLogger<AxialShadingPaint>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/AxialShadingPaint.java,66,call,error,"LOG.error(""An error occurred while painting"", e);",src/PdfBox.Net/PDModel/Graphics/Shading/AxialShadingPaint.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Shading/AxialShadingPaint.cs:53: LOG.LogError(ex, ""An error occurred while painting"");",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/IntPoint.java,38,logger-field,,private static final Log LOG = LogFactory.getLog(IntPoint.class);,src/PdfBox.Net/PDModel/Graphics/Shading/IntPoint.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Shading/IntPoint.cs:38: ILogger<IntPoint> LOG => PdfBoxLogging.CreateLogger<IntPoint>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/IntPoint.java,67,call,error,"LOG.error(""IntPoint should not be used together with its base class"");",src/PdfBox.Net/PDModel/Graphics/Shading/IntPoint.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Shading/IntPoint.cs:64: LOG.LogError(""IntPoint should not be used together with its base class"");",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDMeshBasedShadingType.java,45,logger-field,,private static final Log LOG = LogFactory.getLog(PDMeshBasedShadingType.class);,src/PdfBox.Net/PDModel/Graphics/Shading/PDMeshBasedShadingType.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Shading/PDMeshBasedShadingType.cs:41: ILogger<PDMeshBasedShadingType> LOG => PdfBoxLogging.CreateLogger<PDMeshBasedShadingType>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDMeshBasedShadingType.java,107,call,error,LOG.error(ex);,src/PdfBox.Net/PDModel/Graphics/Shading/PDMeshBasedShadingType.cs,absent-region,,The Java mesh bit-depth and decode-array validation regions are absent from the current partial shading type.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDMeshBasedShadingType.java,143,call,warn,"LOG.warn(""bad flag: "" + flag);",src/PdfBox.Net/PDModel/Graphics/Shading/PDMeshBasedShadingType.cs,absent-region,,The Java mesh bit-depth and decode-array validation regions are absent from the current partial shading type.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDMeshBasedShadingType.java,230,call,debug,"LOG.debug(""EOF"", ex);",src/PdfBox.Net/PDModel/Graphics/Shading/PDMeshBasedShadingType.cs,absent-region,,The Java mesh bit-depth and decode-array validation regions are absent from the current partial shading type.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType4.java,45,logger-field,,private static final Log LOG = LogFactory.getLog(PDShadingType4.class);,src/PdfBox.Net/PDModel/Graphics/Shading/PDShadingType4.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Shading/PDShadingType4.cs:43: ILogger<PDShadingType4> LOG => PdfBoxLogging.CreateLogger<PDShadingType4>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType4.java,134,call,error,LOG.error(ex);,src/PdfBox.Net/PDModel/Graphics/Shading/PDShadingType4.cs,absent-region,,The Java free-form Gouraud triangle stream parser containing these diagnostics is absent from the current shading port.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType4.java,156,call,error,"LOG.error(""bad triangle: "" + flag);",src/PdfBox.Net/PDModel/Graphics/Shading/PDShadingType4.cs,absent-region,,The Java free-form Gouraud triangle stream parser containing these diagnostics is absent from the current shading port.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType4.java,163,call,error,"LOG.error(""bad triangle: "" + flag);",src/PdfBox.Net/PDModel/Graphics/Shading/PDShadingType4.cs,absent-region,,The Java free-form Gouraud triangle stream parser containing these diagnostics is absent from the current shading port.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType4.java,177,call,error,"LOG.error(""broken data stream: "" + list.size() + "", aborting"");",src/PdfBox.Net/PDModel/Graphics/Shading/PDShadingType4.cs,absent-region,,The Java free-form Gouraud triangle stream parser containing these diagnostics is absent from the current shading port.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDShadingType4.java,196,call,error,"LOG.error(""bad flag "" + flag + "", aborting"");",src/PdfBox.Net/PDModel/Graphics/Shading/PDShadingType4.cs,absent-region,,The Java free-form Gouraud triangle stream parser containing these diagnostics is absent from the current shading port.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDTriangleBasedShadingType.java,44,logger-field,,private static final Log LOG = LogFactory.getLog(PDTriangleBasedShadingType.class);,src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs:41: ILogger<PDTriangleBasedShadingType> LOG => PdfBoxLogging.CreateLogger<PDTriangleBasedShadingType>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDTriangleBasedShadingType.java,65,call,debug,"LOG.debug(""bitsPerColorComponent: "" + bitsPerColorComponent);",src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs:67: LOG.LogDebug(""bitsPerColorComponent: {BitsPerColorComponent}"", _bitsPerColorComponent);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDTriangleBasedShadingType.java,92,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs,absent-region,,"The Java color-decoding loop, including its debug guard, is not present in the current triangle-shading port."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDTriangleBasedShadingType.java,94,call,debug,"LOG.debug(""bitsPerCoordinate: "" + (Math.pow(2, bitsPerCoordinate) - 1));",src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs:89: LOG.LogDebug(""bitsPerCoordinate: {MaximumCoordinate}"", Math.Pow(2, _bitsPerCoordinate) - 1);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDTriangleBasedShadingType.java,124,call,debug,"LOG.debug(""numberOfColorComponents: "" + numberOfColorComponents);",src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs:114: LOG.LogDebug(""numberOfColorComponents: {NumberOfColorComponents}"", _numberOfColorComponents);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDTriangleBasedShadingType.java,212,call,debug,"LOG.debug(""coord: "" + String.format(""[%06X,%06X] -> [%f,%f]"", x, y, dstX, dstY));",src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs,absent-region,,"The Java color-decoding loop, including its debug guard, is not present in the current triangle-shading port."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/PDTriangleBasedShadingType.java,221,call,debug,"LOG.debug(""color["" + n + ""]: "" + color + ""/"" + String.format(""%02x"", color) + ""-> color["" + n + ""]: "" + colorComponentTab[n]);",src/PdfBox.Net/PDModel/Graphics/Shading/PDTriangleBasedShadingType.cs,absent-region,,"The Java color-decoding loop, including its debug guard, is not present in the current triangle-shading port."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/RadialShadingContext.java,42,logger-field,,private static final Log LOG = LogFactory.getLog(RadialShadingContext.class);,src/PdfBox.Net/PDModel/Graphics/Shading/RadialShadingContext.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Shading/RadialShadingContext.cs:35: ILogger<RadialShadingContext> LOG => PdfBoxLogging.CreateLogger<RadialShadingContext>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/RadialShadingContext.java,120,call,error,"LOG.error(ex.getMessage() + "", matrix: "" + matrix, ex);",src/PdfBox.Net/PDModel/Graphics/Shading/RadialShadingContext.cs,absent-region,,The Java degenerate-radial fallback diagnostic is not present in the current shading context.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/RadialShadingPaint.java,38,logger-field,,private static final Log LOG = LogFactory.getLog(RadialShadingPaint.class);,src/PdfBox.Net/PDModel/Graphics/Shading/RadialShadingPaint.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Shading/RadialShadingPaint.cs:35: ILogger<RadialShadingPaint> LOG => PdfBoxLogging.CreateLogger<RadialShadingPaint>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/RadialShadingPaint.java,67,call,error,"LOG.error(""An error occurred while painting"", e);",src/PdfBox.Net/PDModel/Graphics/Shading/RadialShadingPaint.cs,migrated,"src/PdfBox.Net/PDModel/Graphics/Shading/RadialShadingPaint.cs:53: LOG.LogError(ex, ""An error occurred while painting"");",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type1ShadingContext.java,36,logger-field,,private static final Log LOG = LogFactory.getLog(Type1ShadingContext.class);,src/PdfBox.Net/PDModel/Graphics/Shading/Type1ShadingContext.cs,migrated,src/PdfBox.Net/PDModel/Graphics/Shading/Type1ShadingContext.cs:34: ILogger<Type1ShadingContext> LOG => PdfBoxLogging.CreateLogger<Type1ShadingContext>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/Type1ShadingContext.java,79,call,error,"LOG.error(ex.getMessage() + "", matrix: "" + matrix, ex);",src/PdfBox.Net/PDModel/Graphics/Shading/Type1ShadingContext.cs,absent-region,,The Java Type 1 shading bbox/domain and color-evaluation fallback regions are absent from the current context.
